date,open,high,low,close,volume,sma_20,sma_50,rsi
2025-04-02,1904.98,1957.0,1781.53,1795.22,750840.7823,,,
2025-04-03,1795.21,1845.26,1750.0,1817.23,508075.018,,,
2025-04-04,1817.23,1835.68,1758.72,1816.87,572734.4702,,,
2025-04-05,1816.88,1827.29,1764.39,1806.01,201716.2696,,,
2025-04-06,1806.02,1817.0,1537.5,1580.76,979847.0958,,,
2025-04-07,1580.77,1639.0,1411.01,1553.04,2168796.0067,,,
2025-04-08,1553.04,1618.67,1441.3,1473.41,891846.1327,,,
2025-04-09,1473.41,1689.0,1385.05,1669.51,1968530.9138,,,
2025-04-10,1669.51,1669.85,1471.02,1522.25,911855.3934,,,
2025-04-11,1522.24,1591.47,1504.63,1566.85,578484.3183,,,
2025-04-12,1566.85,1669.59,1546.06,1644.18,501867.9033,,,
2025-04-13,1644.19,1649.75,1562.01,1597.76,580136.6145,,,
2025-04-14,1597.76,1691.5,1595.56,1623.77,645930.1419,,,
2025-04-15,1623.78,1661.21,1583.12,1588.78,476178.8915,,,39.00206704029662
2025-04-16,1588.77,1613.66,1538.07,1577.14,611387.8686,,,38.52427961017913
2025-04-17,1577.15,1616.96,1563.2,1583.62,449870.3628,,,37.50280853795538
2025-04-18,1583.63,1600.64,1573.54,1588.6,200409.0359,,,37.84854195279312
2025-04-19,1588.6,1631.81,1585.01,1613.27,223096.3899,,,39.88857178830738
2025-04-20,1613.26,1619.19,1565.59,1587.36,276052.2306,,,50.43781675378777
2025-04-21,1587.36,1658.75,1564.07,1579.57,691486.6667,1629.26,,51.80768863874845
2025-04-22,1579.57,1778.0,1537.26,1756.26,1103036.9586,1627.312,,67.02131500716116
2025-04-23,1756.25,1834.86,1744.95,1795.07,887545.6316,1626.204,,59.3203479913299
2025-04-24,1795.08,1802.82,1722.9,1769.65,483465.0385,1623.843,,72.41998042556278
2025-04-25,1769.64,1827.32,1738.6,1784.6,595610.8894,1622.7724999999998,,70.8536842306882
2025-04-26,1784.6,1841.16,1778.94,1820.88,355068.0442,1634.7785,,68.36645601197407
2025-04-27,1820.87,1857.47,1781.9,1791.29,340332.6435,1646.691,,70.84509166110166
2025-04-28,1791.29,1827.98,1744.71,1799.88,587269.743,1663.0145,,69.70836410841784
2025-04-29,1799.88,1842.99,1780.47,1797.81,480456.3884,1669.4295000000002,,75.25309879913982
2025-04-30,1797.81,1816.8,1731.7,1793.61,473523.9877,1682.9975,,76.63066210663578
2025-05-01,1793.62,1873.17,1792.52,1838.11,537198.7291,1696.5605,,78.62976712791087
2025-05-02,1838.1,1871.0,1813.0,1842.2,410667.875,1706.4615,,78.58688790693478
2025-05-03,1842.2,1848.6,1810.0,1833.52,213751.5979,1718.2495,,75.75601655869211
2025-05-04,1833.52,1849.95,1803.0,1808.86,238254.3564,1727.5040000000001,,75.97813848752108
2025-05-05,1808.86,1833.55,1781.85,1820.19,342341.0078,1739.0745,,77.98818219885541
2025-05-06,1820.19,1820.9,1752.0,1817.0,384584.2451,1751.0674999999999,,61.84662193789979
2025-05-07,1817.0,1850.0,1787.01,1811.11,456170.0705,1762.4419999999998,,53.5893304690297
2025-05-08,1811.11,2226.0,1808.71,2207.39,1473152.686,1793.3815,,86.82820124516229
2025-05-09,2207.39,2490.77,2184.33,2345.04,1667041.0382,1829.97,,89.08228730822866
2025-05-10,2345.04,2600.0,2317.0,2583.23,979350.1606,1879.7635000000002,,91.4812114352874
2025-05-11,2583.22,2608.13,2435.51,2514.57,831584.3888,1926.5135000000002,,87.75026618509779
2025-05-12,2514.58,2624.0,2406.63,2495.47,1068680.9433,1963.4740000000002,,85.9110574192815
2025-05-13,2495.48,2738.5,2415.3,2679.71,1031355.6465,2007.7060000000001,,88.3214850607477
2025-05-14,2679.71,2725.99,2547.26,2609.74,830047.1122,2049.7105,,83.54611444966002
2025-05-15,2609.75,2647.03,2476.03,2548.69,768954.0332,2087.915,,78.81555256370743
2025-05-16,2548.7,2649.31,2529.4,2537.12,605953.6919,2123.727,,78.01057672153875
2025-05-17,2537.13,2538.16,2446.42,2475.08,494333.2782,2157.9165000000003,,74.7932479015628
2025-05-18,2475.09,2587.61,2323.21,2497.78,810103.1851,2192.8115,,76.66387998699548
2025-05-19,2497.78,2547.36,2348.38,2528.14,861747.523,2229.328,,77.00264705657986
2025-05-20,2528.14,2588.63,2442.4,2524.19,676989.1747,2265.857,,76.95802996226126
2025-05-21,2524.19,2615.95,2452.2,2550.99,1095890.2902,2301.5009999999997,1931.2476000000001,77.76160172900282
2025-05-22,2551.0,2692.99,2544.83,2664.82,852555.6669,2342.632,1948.6396,71.78009922769996
2025-05-23,2664.83,2734.23,2498.3,2526.5,971442.4532,2377.281,1962.825,58.63453815261043
2025-05-24,2526.49,2575.85,2515.08,2530.4,257544.2344,2413.3579999999997,1977.0955999999999,46.764810346728076
2025-05-25,2530.41,2554.26,2463.0,2551.22,359890.0299,2449.9095,1991.9997999999998,52.38404995771806
2025-05-26,2551.22,2599.0,2525.86,2563.7,362971.1182,2487.2445,2011.6586000000002,54.4768578664882
2025-05-27,2563.7,2712.36,2509.46,2660.81,798430.8862,2529.7295000000004,2033.8139999999999,48.59979256186101
2025-05-28,2660.81,2689.14,2608.5,2681.6,560095.6833,2553.44,2057.9778,55.7421850028767
2025-05-29,2681.61,2788.0,2619.05,2631.39,811567.2545,2567.7575,2077.2153999999996,56.72488940931562
2025-05-30,2631.39,2649.23,2507.35,2531.34,763045.2564,2565.1629999999996,2097.3972,49.5891151046406
2025-05-31,2531.35,2550.34,2475.33,2528.06,394537.2521,2565.8375,2116.6214,54.10952528699969
2025-06-01,2528.06,2547.79,2468.56,2539.21,332021.7088,2568.0245,2134.522,53.27225337651053
2025-06-02,2539.2,2615.0,2475.0,2607.41,468889.9737,2564.4094999999998,2154.715,55.907823935369436
2025-06-03,2607.42,2655.38,2575.0,2593.36,454383.0439,2563.5905,2174.1068,55.078635515940036
2025-06-04,2593.35,2679.88,2583.5,2607.68,502494.8214,2566.54,2194.4848,54.24002632720528
2025-06-05,2607.68,2640.86,2391.66,2414.01,808938.0344,2560.3845,2211.2222,33.24246676020576
2025-06-06,2414.02,2531.36,2381.49,2476.1,578843.4974,2560.4355,2229.0718,46.25066952329939
2025-06-07,2476.1,2544.36,2457.0,2524.63,264787.6743,2561.778,2247.7924,49.59748866410882
2025-06-08,2524.64,2548.63,2490.58,2509.83,266474.7139,2560.8625,2265.7236,47.088205084912694
2025-06-09,2509.84,2693.99,2477.73,2680.13,568726.3025,2568.6595,2287.5789999999997,56.7025502273905
2025-06-10,2680.13,2827.0,2655.61,2816.4,1138405.4775,2581.93,2312.3156,58.57046854171488
2025-06-11,2816.41,2879.22,2743.75,2771.61,850210.9324,2587.2695,2332.6225999999997,54.8303656717219
2025-06-12,2771.6,2784.83,2616.24,2642.65,699593.3757,2593.077,2349.5742,50.557171981077936
2025-06-13,2642.66,2645.45,2436.98,2579.19,1202176.2972,2595.5165,2365.765,52.456693398502864
2025-06-14,2579.19,2579.43,2488.72,2530.76,331438.9278,2594.4935,2380.6882,50.1324802260996
2025-06-15,2530.77,2559.51,2492.0,2547.61,299701.6624,2593.689,2395.2228,50.40986806151924
2025-06-16,2547.62,2680.34,2514.85,2544.17,680429.988,2587.857,2410.2804,46.706112754698125
2025-06-17,2544.17,2618.6,2453.8,2509.95,715930.4081,2579.2745,2424.4818,45.74495220021832
2025-06-18,2509.95,2548.42,2465.78,2525.0,504532.1818,2573.955,2439.0256,45.78533123993231
2025-06-19,2525.0,2546.91,2485.03,2521.12,252646.059,2573.4440000000004,2453.5758,56.7699445055431
2025-06-20,2521.13,2569.0,2367.36,2406.49,632027.8235,2567.3655,2464.9434,45.87427839878616
2025-06-21,2406.49,2448.8,2216.0,2295.73,496783.864,2555.1915,2474.014,37.36531837852159
2025-06-22,2295.72,2314.48,2111.89,2227.7,840155.8295,2536.206,2481.8976,35.29148028819587
2025-06-23,2227.7,2438.68,2188.0,2411.66,744583.8003,2527.121,2493.9536,36.20017887800314
2025-06-24,2411.66,2482.04,2376.11,2448.45,516760.6621,2519.1595,2506.5188,28.932150014314345
2025-06-25,2448.46,2468.69,2389.69,2418.49,414894.7387,2519.3835,2518.5486,29.43197968360475
2025-06-26,2418.5,2520.92,2394.32,2415.96,463704.0261,2516.3765,2530.6456,34.51549884561264
2025-06-27,2415.96,2463.54,2382.53,2423.17,381474.766,2511.3035,2534.9611999999997,38.45561902506883
2025-06-28,2423.17,2447.8,2405.81,2435.62,155814.9859,2507.593,2536.7728,42.5643991496811
2025-06-29,2435.62,2525.0,2412.0,2500.09,284291.8057,2498.591,2535.11,46.54339666559982
2025-06-30,2500.09,2524.3,2431.0,2485.47,440455.714,2482.0445,2534.528,45.798499770957385
2025-07-01,2485.47,2500.8,2386.52,2405.01,351951.0868,2463.7145,2532.7188,42.955155746509156
2025-07-02,2405.01,2619.28,2373.0,2570.41,634967.0337,2460.1025,2530.5328,52.536446405630336
2025-07-03,2570.41,2635.5,2556.12,2591.25,504943.6592,2460.7055,2530.163,53.844382804705575
2025-07-04,2591.26,2603.17,2474.24,2508.04,452593.02,2459.5695,2529.35,55.76536579273071
2025-07-05,2508.04,2529.81,2487.95,2516.41,157198.0958,2458.0094999999997,2528.9358,64.17705255043042
2025-07-06,2516.42,2605.0,2503.5,2570.35,277593.6319,2459.3185,2530.8412,72.4185760458513
2025-07-07,2570.35,2590.57,2512.0,2542.29,315707.5272,2460.9355,2531.7314,60.737124163666564
2025-07-08,2542.3,2628.21,2523.59,2615.25,370915.7321,2465.448,2533.4736000000003,62.94066534260181
2025-07-09,2615.25,2795.74,2589.78,2768.74,686119.3772,2477.8289999999997,2538.3646,72.80243746826216
2025-07-10,2768.74,3000.0,2755.5,2951.29,951896.07,2505.069,2546.3706,78.2338111663133
2025-07-11,2951.29,3040.15,2913.75,2958.22,906839.1689,2538.1935,2552.2385999999997,78.22738063835399
2025-07-12,2958.21,2979.78,2903.85,2943.28,348884.8877,2573.9725,2560.5742,76.71219902340465
2025-07-13,2943.29,3020.31,2936.49,2972.03,357333.5016,2601.991,2569.4067999999997,75.80260683199933
2025-07-14,2972.03,3083.0,2962.81,3013.62,815552.6496,2630.2495,2578.6548000000003,78.04862505177968
2025-07-15,3013.61,3144.14,2932.46,3137.89,863583.7377,2666.2195,2590.1385999999998,87.19070333908456
2025-07-16,3137.9,3425.0,3101.0,3371.35,1135950.5831,2713.989,2604.3494,88.01834130781502
2025-07-17,3371.35,3523.44,3310.77,3476.87,974065.8264,2766.674,2620.2548,88.9098801448104
2025-07-18,3476.88,3673.84,3458.68,3546.92,1163823.3977,2822.239,2638.5654000000004,96.17737003058107
2025-07-19,3546.92,3608.3,3506.79,3592.01,381791.9213,2876.835,2659.7788,96.29820936639122
2025-07-20,3592.0,3824.56,3579.13,3756.69,852356.5533,2940.396,2684.3514,96.62040020749174
2025-07-21,3756.69,3860.0,3701.01,3762.33,812074.0534,3008.2619999999997,2708.8138,98.80472350230418
2025-07-22,3762.32,3798.65,3616.54,3746.21,870127.3864,3067.0519999999997,2731.5897999999997,97.3966540382875
2025-07-23,3746.21,3764.2,3527.0,3628.29,800259.4025,3118.9039999999995,2752.2883999999995,87.12926886160814
2025-07-24,3628.29,3771.0,3502.85,3706.94,749459.495,3178.8489999999997,2774.2736,85.86004308994792
2025-07-25,3706.95,3747.0,3573.76,3724.96,764606.7261,3239.2765,2800.4926,86.00732600732604
2025-07-26,3724.97,3793.0,3697.66,3741.1,407259.7024,3297.814,2825.7926,87.42471151139881
2025-07-27,3741.11,3879.82,3731.0,3872.1,457352.4605,3364.3044999999997,2852.742,88.52544621837949
2025-07-28,3872.11,3941.0,3754.0,3799.0,620994.7463,3423.4919999999997,2878.5254,82.73344114165681
2025-07-29,3799.0,3886.44,3716.04,3793.79,584210.4393,3474.7445,2900.7986000000005,80.34888025171202
2025-07-30,3793.79,3834.03,3677.65,3810.0,525424.9003,3517.6800000000003,2920.6706,75.40394973070019
2025-07-31,3810.0,3878.67,3684.33,3698.39,516088.4503,3554.6885,2939.2062,62.73923444976076
2025-08-01,3698.39,3724.02,3431.75,3488.2,783869.1517,3581.9345000000003,2956.1172,47.091859981378384
2025-08-02,3488.21,3537.69,3368.29,3393.94,494195.7094,3603.03,2972.4122,40.646044864226674
2025-08-03,3393.94,3521.79,3354.28,3496.74,296347.6758,3627.186,2991.7318,36.961690089981616
2025-08-04,3496.75,3736.73,3490.73,3720.99,463349.9861,3656.3409999999994,3015.1994,48.29943725935432
2025-08-05,3720.99,3722.24,3546.0,3612.0,489070.9589,3668.3735,3036.5559999999996,44.871020751328004
2025-08-06,3612.01,3698.6,3564.19,3683.31,365309.9205,3678.6955000000003,3060.0231999999996,52.18032241190737
2025-08-07,3683.31,3927.77,3647.63,3910.31,631678.9872,3696.8649999999993,3087.7293999999993,57.21124183562751
2025-08-08,3910.3,4071.0,3880.0,4009.5,723300.0109,3717.7394999999997,3117.4969999999994,59.54025454984376
2025-08-09,4009.51,4326.2,4006.63,4260.62,691932.1048,3742.936,3154.5796,65.04773380294745
2025-08-10,4260.63,4332.6,4153.07,4250.57,494843.8105,3767.3479999999995,3193.6763999999994,61.788212721688915
2025-08-11,4250.58,4366.46,4166.77,4223.22,722664.04,3791.1985,3233.5868,63.60080536568477
2025-08-12,4223.22,4639.7,4219.04,4590.52,885288.0652,3839.31,3277.164,70.73057768665146
2025-08-13,4590.52,4783.85,4564.33,4749.3,925931.4988,3891.428000000001,3323.1809999999996,72.75215579885672
2025-08-14,4749.31,4788.0,4451.33,4546.84,1265449.0453,3932.522,3365.748,69.68515811698106
2025-08-15,4546.84,4672.67,4368.0,4439.47,880409.2591,3967.4404999999997,3406.2182000000003,73.17649581187297
2025-08-16,4439.47,4490.42,4372.54,4421.99,358676.5884,3994.935,3446.1946,76.02065352198233
2025-08-17,4422.0,4576.0,4393.98,4472.33,442461.3829,4028.6014999999998,3486.9288,75.36648656519274
2025-08-18,4472.34,4481.88,4225.86,4312.99,823188.1269,4054.5615,3523.1868,65.93042280203221
2025-08-19,4312.99,4355.0,4067.34,4075.59,831222.7951,4067.8409999999994,3554.9892,61.668571198445505
2025-08-20,4075.58,4378.0,4060.0,4336.16,728324.8933,4099.7294999999995,3593.6121999999996,65.0028725726761
2025-08-21,4336.16,4340.26,4204.2,4225.3,433836.3992,4136.5845,3626.71,57.64683605148549
2025-08-22,4225.3,4887.59,4207.39,4832.07,1277976.63526,4208.491,3671.5263999999997,66.02082432542974
2025-08-23,4832.07,4832.07,4659.7,4778.4,512442.0888,4272.5740000000005,3716.9336000000003,60.9248271962325
2025-08-24,4778.4,4956.78,4711.0,4780.15,780668.77842,4325.532,3762.2084000000004,61.21307337895522
2025-08-25,4780.15,4797.97,4334.13,4376.18,1043917.1659,4363.741,3798.325,52.79321855620404
2025-08-26,4376.17,4633.46,4311.04,4600.63,834750.2767,4409.607,3839.4918,50.194781925162125
2025-08-27,4600.63,4663.93,4481.53,4506.71,606669.3611,4439.427000000001,3877.321,45.20639437232003
2025-08-28,4506.71,4633.97,4430.0,4511.21,485243.4027,4464.5125,3912.1704,49.23619120301493
2025-08-29,4511.2,4516.75,4265.0,4360.18,679063.8777,4469.4905,3940.3482,48.33147450600787
2025-08-30,4360.18,4415.61,4257.2,4373.7,340319.1826,4475.647,3968.6577999999995,48.98212125172316
2025-08-31,4373.7,4498.47,4372.63,4391.83,356586.1861,4484.0775,3997.6288,48.27982631587944
2025-09-01,4391.83,4491.84,4210.61,4314.5,513830.0395,4470.2765,4024.4782,50.033438594781806
2025-09-02,4314.5,4416.78,4257.85,4326.5,524605.0512,4449.1365,4050.7358000000004,56.17253883206149
2025-09-03,4326.49,4490.64,4283.23,4450.46,487091.6861,4444.317499999999,4076.9871999999996,53.01446309326639
2025-09-04,4450.46,4482.05,4265.33,4297.55,471795.7096,4437.2215,4095.5112,51.864121656836495
2025-09-05,4297.56,4490.0,4256.03,4307.45,624169.8754,4431.4945,4112.1228,30.43980791027856
2025-09-06,4307.46,4329.3,4236.0,4273.14,191166.0686,4421.535000000001,4126.647199999999,30.88569093880514
2025-09-07,4273.15,4336.02,4270.81,4306.19,169620.8372,4421.195,4140.930799999999,32.48458957264701
2025-09-08,4306.19,4384.06,4279.0,4306.37,372882.4355,4432.734,4151.9244,46.32265405240255
2025-09-09,4306.36,4381.87,4276.76,4310.09,405485.7821,4431.4305,4162.8796,30.057930428575304
2025-09-10,4310.08,4453.57,4285.1,4349.32,506633.9098,4437.6314999999995,4174.9418,38.32019828724929
2025-09-11,4349.33,4481.09,4338.82,4458.82,441259.6649,4418.969,4191.5524,46.636362469021634
2025-09-12,4458.83,4748.4,4450.71,4712.16,510777.5402,4415.657,4211.6568,69.97434966177875
2025-09-13,4712.16,4769.36,4605.0,4666.53,394393.6869,4409.976000000001,4230.4882,66.0333555996014
2025-09-14,4666.54,4692.36,4576.89,4604.49,278244.3205,4421.3915,4247.755999999999,61.10960192247415
2025-09-15,4604.48,4670.28,4466.0,4523.74,412291.9687,4417.5470000000005,4260.7888,60.89201682422022
2025-09-16,4523.74,4538.25,4424.0,4501.29,293307.1099,4417.276,4274.834599999999,59.000793021411596
2025-09-17,4501.3,4616.77,4412.0,4590.53,476981.4561,4421.242,4290.769399999999,57.4803738317757
2025-09-18,4590.54,4644.47,4553.7,4587.66,290660.377,4432.616,4306.3225999999995,68.44990524160214
2025-09-19,4587.66,4620.72,4435.7,4468.59,331611.1482,4437.3605,4321.7266,58.99841408117228
2025-09-20,4468.59,4508.71,4454.45,4480.42,130781.913,4441.79,4341.571,61.873066788864705
2025-09-21,4480.41,4498.16,4443.0,4444.97,149349.8262,4448.313499999999,4362.5916,57.92756769107739
2025-09-22,4444.98,4455.76,4077.0,4199.08,708243.2348,4441.942499999999,4376.6384,45.21458327758003
2025-09-23,4199.09,4229.03,4114.39,4164.26,315227.9057,4427.632500000001,4385.5038,43.67117723134076
2025-09-24,4164.25,4206.9,4073.74,4152.81,353665.5671,4420.3955000000005,4396.32,41.26101767274735
2025-09-25,4152.81,4161.04,3815.0,3874.36,930327.6951,4398.741,4400.1410000000005,27.403965111963387
2025-09-26,3874.35,4068.3,3867.65,4032.24,575711.0859,4386.696,4402.5796,21.618440166302094
2025-09-27,4032.24,4039.01,3972.98,4018.38,172693.2638,4372.3055,4402.7572,22.207452510612725
2025-09-28,4018.39,4144.88,3966.0,4142.16,240331.8589,4364.094999999999,4400.388,31.17226887334151
2025-09-29,4142.16,4235.86,4082.25,4215.07,380728.6784,4359.344,4399.678000000001,37.349071683265684
2025-09-30,4215.07,4245.0,4092.1,4145.15,391126.6172,4349.1355,4398.1166,35.95019804011295
2025-10-01,4145.15,4355.46,4123.08,4348.03,507026.3822,4343.596,4393.2668,41.22051178080604
2025-10-02,4348.03,4516.74,4332.73,4484.35,526411.1571,4332.2055,4387.9678,46.589325920594796
2025-10-03,4484.35,4591.59,4428.0,4512.87,485684.0267,4324.5225,4387.2884,51.55481895558863
2025-10-04,4512.88,4517.93,4440.0,4487.15,199732.7088,4318.6555,4388.242,50.23402997531035
2025-10-05,4487.16,4618.17,4467.05,4514.32,506587.9614,4318.1845,4390.0886,52.42555453737836
2025-10-06,4514.32,4735.93,4488.25,4684.01,456200.6528,4327.3205,4394.3222,67.91564760560675
2025-10-07,4684.02,4755.0,4430.43,4447.7,640685.9319,4320.179,4397.0164,59.114646977862954
